"Store No.","Name","Latitude","Longitude","Address","Street","City","State","Zip_Code","County","Phone","Open Hours","URL","Provider","Category","Updated Date","Country","Status","Direction URL"
"2618","Jimmy Johns Madison","36.2931175","-86.70322","1592 Gallatin Pike N, Madison, TN, 37115","1592 Gallatin Pike N","Madison","TN","37115","Davidson","615-678-5834","wed:10:30-21:00|thr:10:30-21:00|fri:10:30-21:00|sat:10:30-21:00|sun:10:30-21:00|mon:10:30-21:00|tue:10:30-21:00","https://locations.jimmyjohns.com/tn/madison/sandwiches-2618.html","Jimmy Johns","Food Chains","2023-03-28","USA","Open","https://www.google.com/maps/dir/Current+Location/1592+Gallatin+Pike+N,+Madison,+TN,+37115,+USA/"
"706","Jimmy Johns Hendersonville","36.31959","-86.59786","203 N Anderson Ln, Hendersonville, TN, 37075","203 N Anderson Ln","Hendersonville","TN","37075","Sumner","615-822-7827","sun:10:30-21:00|mon:10:30-21:00|tue:10:30-21:00|wed:10:30-21:00|thr:10:30-21:00|fri:10:30-21:00|sat:10:30-21:00","https://locations.jimmyjohns.com/tn/hendersonville/sandwiches-706.html","Jimmy Johns","Food Chains","2023-03-28","USA","Open","https://www.google.com/maps/dir/Current+Location/203+N+Anderson+Ln,+Hendersonville,+TN,+37075,+USA/"
"3033","Jimmy Johns Franklin","35.91693","-86.83454","1113 Murfreesboro Rd Ste 401, Franklin, TN, 37064","1113 Murfreesboro Rd Ste 401","Franklin","TN","37064","Williamson","615-905-4157","wed:11:00-21:00|thr:11:00-21:00|fri:11:00-21:00|sat:11:00-21:00|sun:11:00-21:00|mon:11:00-21:00|tue:11:00-21:00","https://locations.jimmyjohns.com/tn/franklin/sandwiches-3033.html","Jimmy Johns","Food Chains","2023-03-28","USA","Open","https://www.google.com/maps/dir/Current+Location/1113+Murfreesboro+Rd+Ste+401,+Franklin,+TN,+37064,+USA/"
"1328","Jimmy Johns Murfreesboro","35.84307","-86.3719","2130 Middle Tennessee Blvd, Murfreesboro, TN, 37130","2130 Middle Tennessee Blvd","Murfreesboro","TN","37130","Rutherford","615-617-3969","sun:10:00-02:00|mon:10:00-02:00|tue:10:00-02:00|wed:10:00-02:00|thr:10:00-02:00|fri:10:00-02:00|sat:10:00-02:00","https://locations.jimmyjohns.com/tn/murfreesboro/sandwiches-1328.html","Jimmy Johns","Food Chains","2023-03-28","USA","Open","https://www.google.com/maps/dir/Current+Location/2130+Middle+Tennessee+Blvd,+Murfreesboro,+TN,+37130,+USA/"
"4160","Jimmy Johns Nashville","36.14844","-86.806076","2318 West End Ave, Nashville, TN, 37203","2318 West End Ave","Nashville","TN","37203","Davidson","615-341-0036","sun:10:30-21:00|mon:10:30-21:00|tue:10:30-21:00|wed:10:30-21:00|thr:10:30-21:00|fri:10:30-21:00|sat:10:30-21:00","https://locations.jimmyjohns.com/tn/nashville/sandwiches-4160.html","Jimmy Johns","Food Chains","2023-03-28","USA","Open","https://www.google.com/maps/dir/Current+Location/2318+West+End+Ave,+Nashville,+TN,+37203,+USA/"
"940","Jimmy Johns Chattanooga","35.04516","-85.30982","973 Market St, Chattanooga, TN, 37402","973 Market St","Chattanooga","TN","37402","Hamilton","423-305-6900","fri:11:00-21:00|sat:11:00-21:00|sun:11:00-21:00|mon:11:00-21:00|tue:11:00-21:00|wed:11:00-21:00|thr:11:00-21:00","https://locations.jimmyjohns.com/tn/chattanooga/sandwiches-940.html","Jimmy Johns","Food Chains","2023-03-28","USA","Open","https://www.google.com/maps/dir/Current+Location/973+Market+St,+Chattanooga,+TN,+37402,+USA/"
"2903","Jimmy Johns Oak Ridge","36.01842","-84.24818","1133 Oak Ridge Turnpike Ste A, Oak Ridge, TN, 37830","1133 Oak Ridge Turnpike Ste A","Oak Ridge","TN","37830","Anderson","865-481-8822","tue:11:00-21:00|wed:11:00-21:00|thr:11:00-21:00|fri:11:00-21:00|sat:11:00-21:00|sun:11:00-21:00|mon:11:00-21:00","https://locations.jimmyjohns.com/tn/oakridge/sandwiches-2903.html","Jimmy Johns","Food Chains","2023-03-28","USA","Open","https://www.google.com/maps/dir/Current+Location/1133+Oak+Ridge+Turnpike+Ste+A,+Oak+Ridge,+TN,+37830,+USA/"
"2293","Jimmy Johns Gallatin","36.375927","-86.47157","1007 Nashville Pike Ste 200, Gallatin, TN, 37066","1007 Nashville Pike Ste 200","Gallatin","TN","37066","Sumner","615-461-7120","sun:11:00-21:00|mon:11:00-21:00|tue:11:00-21:00|wed:11:00-21:00|thr:11:00-21:00|fri:11:00-21:00|sat:11:00-21:00","https://locations.jimmyjohns.com/tn/gallatin/sandwiches-2293.html","Jimmy Johns","Food Chains","2023-03-28","USA","Open","https://www.google.com/maps/dir/Current+Location/1007+Nashville+Pike+Ste+200,+Gallatin,+TN,+37066,+USA/"
"3381","Jimmy Johns Knoxville","35.91446","-84.08757","164 N Cedar Bluff Rd, Knoxville, TN, 37923","164 N Cedar Bluff Rd","Knoxville","TN","37923","Knox","865-247-0722","tue:11:00-22:00|wed:11:00-22:00|thr:11:00-22:00|fri:11:00-22:00|sat:11:00-22:00|sun:11:00-22:00|mon:11:00-22:00","https://locations.jimmyjohns.com/tn/knoxville/sandwiches-3381.html","Jimmy Johns","Food Chains","2023-03-28","USA","Open","https://www.google.com/maps/dir/Current+Location/164+N+Cedar+Bluff+Rd,+Knoxville,+TN,+37923,+USA/"
"1446","Jimmy Johns Germantown","35.09078","-89.80117","7850 Poplar Ave Ste 22, Germantown, TN, 38138","7850 Poplar Ave Ste 22","Germantown","TN","38138","Shelby","901-754-3360","thr:11:00-21:00|fri:11:00-21:00|sat:11:00-21:00|sun:11:00-21:00|mon:11:00-21:00|tue:11:00-21:00|wed:11:00-21:00","https://locations.jimmyjohns.com/tn/germantown/sandwiches-1446.html","Jimmy Johns","Food Chains","2023-03-28","USA","Open","https://www.google.com/maps/dir/Current+Location/7850+Poplar+Ave+Ste+22,+Germantown,+TN,+38138,+USA/"
"1070","Jimmy Johns Jackson","35.6633377","-88.85887","1236 Vann Dr, Jackson, TN, 38305","1236 Vann Dr","Jackson","TN","38305","Madison","731-410-6000","sun:11:00-21:00|mon:11:00-21:00|tue:11:00-21:00|wed:11:00-21:00|thr:11:00-21:00|fri:11:00-21:00|sat:11:00-21:00","https://locations.jimmyjohns.com/tn/jackson/sandwiches-1070.html","Jimmy Johns","Food Chains","2023-03-28","USA","Open","https://www.google.com/maps/dir/Current+Location/1236+Vann+Dr,+Jackson,+TN,+38305,+USA/"
"3910","Jimmy Johns Nashville","36.0794525","-86.9479752","7614 Hwy 70 S Ste 605, Nashville, TN, 37221","7614 Hwy 70 S Ste 605","Nashville","TN","37221","Davidson","629-702-3135","thr:11:00-21:00|fri:11:00-21:00|sat:11:00-21:00|sun:11:00-21:00|mon:11:00-21:00|tue:11:00-21:00|wed:11:00-21:00","https://locations.jimmyjohns.com/tn/nashville/sandwiches-3910.html","Jimmy Johns","Food Chains","2023-03-28","USA","Open","https://www.google.com/maps/dir/Current+Location/7614+Hwy+70+S+Ste+605,+Nashville,+TN,+37221,+USA/"
"1455","Jimmy Johns Clarksville","36.5134239","-87.30949","1820 Madison St Ste A, Clarksville, TN, 37043","1820 Madison St Ste A","Clarksville","TN","37043","Montgomery","931-645-1991","mon:10:00-22:00|tue:10:00-22:00|wed:10:00-22:00|thr:10:00-22:00|fri:10:00-22:00|sat:10:00-22:00|sun:10:00-22:00","https://locations.jimmyjohns.com/tn/clarksville/sandwiches-1455.html","Jimmy Johns","Food Chains","2023-03-28","USA","Open","https://www.google.com/maps/dir/Current+Location/1820+Madison+St+Ste+A,+Clarksville,+TN,+37043,+USA/"
"1499","Jimmy Johns Hixson","35.1360435","-85.23931","5111 Hixson Pike, Hixson, TN, 37343","5111 Hixson Pike","Hixson","TN","37343","Hamilton","423-602-7827","fri:11:00-22:00|sat:11:00-22:00|sun:11:00-22:00|mon:11:00-22:00|tue:11:00-22:00|wed:11:00-22:00|thr:11:00-22:00","https://locations.jimmyjohns.com/tn/hixson/sandwiches-1499.html","Jimmy Johns","Food Chains","2023-03-28","USA","Open","https://www.google.com/maps/dir/Current+Location/5111+Hixson+Pike,+Hixson,+TN,+37343,+USA/"
"1749","Jimmy Johns Knoxville","36.0044441","-83.98432","5525 Clinton Hwy, Knoxville, TN, 37912","5525 Clinton Hwy","Knoxville","TN","37912","Knox","865-281-6565","sun:11:00-22:00|mon:11:00-22:00|tue:11:00-22:00|wed:11:00-22:00|thr:11:00-22:00|fri:11:00-22:00|sat:11:00-22:00","https://locations.jimmyjohns.com/tn/knoxville/sandwiches-1749.html","Jimmy Johns","Food Chains","2023-03-28","USA","Open","https://www.google.com/maps/dir/Current+Location/5525+Clinton+Hwy,+Knoxville,+TN,+37912,+USA/"
"1372","Jimmy Johns Brentwood","36.03691","-86.79883","101 Creekside Crossing Ste 1400, Brentwood, TN, 37027","101 Creekside Crossing Ste 1400","Brentwood","TN","37027","Williamson","615-730-6249","tue:11:00-21:00|wed:11:00-21:00|thr:11:00-21:00|fri:11:00-21:00|sat:11:00-21:00|sun:11:00-21:00|mon:11:00-21:00","https://locations.jimmyjohns.com/tn/brentwood/sandwiches-1372.html","Jimmy Johns","Food Chains","2023-03-28","USA","Open","https://www.google.com/maps/dir/Current+Location/101+Creekside+Crossing+Ste+1400,+Brentwood,+TN,+37027,+USA/"
"3205","Jimmy Johns Chattanooga","35.02681","-85.156","7407 Igou Gap Rd Ste 101, Chattanooga, TN, 37421","7407 Igou Gap Rd Ste 101","Chattanooga","TN","37421","Hamilton","423-803-1000","sun:11:00-22:00|mon:11:00-22:00|tue:11:00-22:00|wed:11:00-22:00|thr:11:00-22:00|fri:11:00-22:00|sat:11:00-22:00","https://locations.jimmyjohns.com/tn/chattanooga/sandwiches-3205.html","Jimmy Johns","Food Chains","2023-03-28","USA","Open","https://www.google.com/maps/dir/Current+Location/7407+Igou+Gap+Rd+Ste+101,+Chattanooga,+TN,+37421,+USA/"
"3419","Jimmy Johns Dyersburg","36.05625","-89.40179","1130 Us Hwy 51 Byp W Ste 38, Dyersburg, TN, 38024","1130 Us Hwy 51 Byp W Ste 38","Dyersburg","TN","38024","Dyer","731-287-7799","tue:11:00-21:00|wed:11:00-21:00|thr:11:00-21:00|fri:11:00-21:00|sat:11:00-21:00|sun:11:00-21:00|mon:11:00-21:00","https://locations.jimmyjohns.com/tn/dyersburg/sandwiches-3419.html","Jimmy Johns","Food Chains","2023-03-28","USA","Open","https://www.google.com/maps/dir/Current+Location/1130+Us+Hwy+51+Byp+W+Ste+38,+Dyersburg,+TN,+38024,+USA/"
"2055","Jimmy Johns Cookeville","36.1568222","-85.51495","377 W Jackson St Ste 1d, Cookeville, TN, 38501","377 W Jackson St Ste 1d","Cookeville","TN","38501","Putnam","931-520-3939","thr:10:30-21:00|fri:10:30-21:00|sat:10:30-21:00|sun:10:30-21:00|mon:10:30-21:00|tue:10:30-21:00|wed:10:30-21:00","https://locations.jimmyjohns.com/tn/cookeville/sandwiches-2055.html","Jimmy Johns","Food Chains","2023-03-28","USA","Open","https://www.google.com/maps/dir/Current+Location/377+W+Jackson+St+Ste+1d,+Cookeville,+TN,+38501,+USA/"
"2088","Jimmy Johns Clarksville","36.5516853","-87.32653","1725 Wilma Rudolph Blvd Ste A, Clarksville, TN, 37040","1725 Wilma Rudolph Blvd Ste A","Clarksville","TN","37040","Montgomery","931-645-1994","mon:10:00-21:00|tue:10:00-21:00|wed:10:00-21:00|thr:10:00-21:00|fri:10:00-21:00|sat:10:00-21:00|sun:10:00-21:00","https://locations.jimmyjohns.com/tn/clarksville/sandwiches-2088.html","Jimmy Johns","Food Chains","2023-03-28","USA","Open","https://www.google.com/maps/dir/Current+Location/1725+Wilma+Rudolph+Blvd+Ste+A,+Clarksville,+TN,+37040,+USA/"
"1927","Jimmy Johns Murfreesboro","35.86381","-86.3890152","1520 Memorial Blvd Ste 101, Murfreesboro, TN, 37129","1520 Memorial Blvd Ste 101","Murfreesboro","TN","37129","Rutherford","615-410-3803","sun:10:00-22:00|mon:10:00-22:00|tue:10:00-22:00|wed:10:00-22:00|thr:10:00-22:00|fri:10:00-22:00|sat:10:00-22:00","https://locations.jimmyjohns.com/tn/murfreesboro/sandwiches-1927.html","Jimmy Johns","Food Chains","2023-03-28","USA","Open","https://www.google.com/maps/dir/Current+Location/1520+Memorial+Blvd+Ste+101,+Murfreesboro,+TN,+37129,+USA/"
"854","Jimmy Johns Murfreesboro","35.8572235","-86.43076","577 N Thompson Ln Ste A, Murfreesboro, TN, 37129","577 N Thompson Ln Ste A","Murfreesboro","TN","37129","Rutherford","615-867-7200","thr:10:00-22:00|fri:10:00-22:00|sat:10:00-22:00|sun:10:00-22:00|mon:10:00-22:00|tue:10:00-22:00|wed:10:00-22:00","https://locations.jimmyjohns.com/tn/murfreesboro/sandwiches-854.html","Jimmy Johns","Food Chains","2023-03-28","USA","Open","https://www.google.com/maps/dir/Current+Location/577+N+Thompson+Ln+Ste+A,+Murfreesboro,+TN,+37129,+USA/"
"1788","Jimmy Johns Johnson City","36.3117638","-82.3893","2108 W Market St Ste 100, Johnson City, TN, 37604","2108 W Market St Ste 100","Johnson City","TN","37604","Washington","423-232-4090","sun:11:00-03:00|mon:11:00-03:00|tue:11:00-03:00|wed:11:00-03:00|thr:11:00-03:00|fri:11:00-03:00|sat:11:00-03:00","https://locations.jimmyjohns.com/tn/johnsoncity/sandwiches-1788.html","Jimmy Johns","Food Chains","2023-03-28","USA","Open","https://www.google.com/maps/dir/Current+Location/2108+W+Market+St+Ste+100,+Johnson+City,+TN,+37604,+USA/"
"3712","Jimmy Johns Chattanooga","35.0619545","-85.30575","330 Frazier Ave 112, Chattanooga, TN, 37405","330 Frazier Ave 112","Chattanooga","TN","37405","Hamilton","423-682-7778","tue:11:00-22:00|wed:11:00-22:00|thr:11:00-22:00|fri:11:00-22:00|sat:11:00-22:00|sun:11:00-22:00|mon:11:00-22:00","https://locations.jimmyjohns.com/tn/chattanooga/sandwiches-3712.html","Jimmy Johns","Food Chains","2023-03-28","USA","Open","https://www.google.com/maps/dir/Current+Location/330+Frazier+Ave+112,+Chattanooga,+TN,+37405,+USA/"
"2057","Jimmy Johns Cleveland","35.16403","-84.88312","125 Keith St Nw, Cleveland, TN, 37311","125 Keith St Nw","Cleveland","TN","37311","Bradley","423-790-7542","thr:11:00-21:00|fri:11:00-21:00|sat:11:00-21:00|sun:11:00-21:00|mon:11:00-21:00|tue:11:00-21:00|wed:11:00-21:00","https://locations.jimmyjohns.com/tn/cleveland/sandwiches-2057.html","Jimmy Johns","Food Chains","2023-03-28","USA","Open","https://www.google.com/maps/dir/Current+Location/125+Keith+St+Nw,+Cleveland,+TN,+37311,+USA/"
"347","Jack's","35.0623245","-85.072226","9315 Apison Pike, Ooltewah, TN, 37363","9315 Apison Pike","Ooltewah","TN","37363","Hamilton","1 423-933-1857","monday :- 05:00 : 22:00 | tuesday :- 05:00 : 22:00 | wednesday :- 05:00 : 22:00 | thursday :- 05:00 : 22:00 | friday :- 05:00 : 22:00 | saturday :- 05:00 : 23:00 | sunday :- 06:00 : 22:00","https://locations.eatatjacks.com/jacks-c210e723463c","Jack's Family Restaurants","Food Chains","2023-04-19","USA","Open","https://www.google.com/maps/dir/Current+Location/9315+Apison+Pike,+Ooltewah,+TN,+37363,+USA/"
"239","Jack's Savannah","35.22705","-88.234475","700 Wayne Rd, Savannah, TN, 38372","700 Wayne Rd","Savannah","TN","38372","Hardin","1 731-925-2333","monday :- 05:00 : 22:00 | tuesday :- 05:00 : 22:00 | wednesday :- 05:00 : 22:00 | thursday :- 05:00 : 22:00 | friday :- 05:00 : 23:00 | saturday :- 05:00 : 23:00 | sunday :- 06:00 : 22:00","https://locations.eatatjacks.com/jacks-de913a9befbd","Jack's Family Restaurants","Food Chains","2023-04-19","USA","Open","https://www.google.com/maps/dir/Current+Location/700+Wayne+Rd,+Savannah,+TN,+38372,+USA/"
"252","Jack's Lawrenceburg","35.270664","-87.320898","2119 N Locust Ave, Lawrenceburg, TN, 38464","2119 N Locust Ave","Lawrenceburg","TN","38464","Lawrence","1 931-244-7466","monday :- 05:00 : 22:00 | tuesday :- 05:00 : 22:00 | wednesday :- 05:00 : 22:00 | thursday :- 05:00 : 22:00 | friday :- 05:00 : 23:00 | saturday :- 05:00 : 23:00 | sunday :- 06:00 : 22:00","https://locations.eatatjacks.com/jacks-e175ad3f7ae7","Jack's Family Restaurants","Food Chains","2023-04-19","USA","Open","https://www.google.com/maps/dir/Current+Location/2119+N+Locust+Ave,+Lawrenceburg,+TN,+38464,+USA/"
"310","Jack's","35.1215851","-85.2871724","4038 Dayton Blvd, Chattanooga, TN, 37415","4038 Dayton Blvd","Chattanooga","TN","37415","Hamilton","1 423-498-6151","monday :- 05:00 : 22:00 | tuesday :- 05:00 : 22:00 | wednesday :- 05:00 : 22:00 | thursday :- 05:00 : 22:00 | friday :- 05:00 : 23:00 | saturday :- 05:00 : 23:00 | sunday :- 06:00 : 22:00","https://locations.eatatjacks.com/jacks-eef9805a6ea8","Jack's Family Restaurants","Food Chains","2023-04-19","USA","Open","https://www.google.com/maps/dir/Current+Location/4038+Dayton+Blvd,+Chattanooga,+TN,+37415,+USA/"
"272","Jack's Jackson North Highland","35.5669419","-88.8142276","3180 North Highlands Ave, Jackson, TN, 38305","3180 North Highlands Ave","Jackson","TN","38305","Madison","1 731-256-5151","monday :- 05:00 : 22:00 | tuesday :- 05:00 : 22:00 | wednesday :- 05:00 : 22:00 | thursday :- 05:00 : 22:00 | friday :- 05:00 : 23:00 | saturday :- 05:00 : 23:00 | sunday :- 06:00 : 22:00","https://locations.eatatjacks.com/jacks-3a263283f088","Jack's Family Restaurants","Food Chains","2023-04-19","USA","Open","https://www.google.com/maps/dir/Current+Location/3180+North+Highlands+Ave,+Jackson,+TN,+38305,+USA/"
"254","Jack's Fayetteville","35.1275079","-86.5654055","1500 Huntsville Hwy, Fayetteville, TN, 37334","1500 Huntsville Hwy","Fayetteville","TN","37334","Lincoln","1 931-438-7030","monday :- 05:00 : 22:00 | tuesday :- 05:00 : 22:00 | wednesday :- 05:00 : 22:00 | thursday :- 05:00 : 22:00 | friday :- 05:00 : 23:00 | saturday :- 05:00 : 23:00 | sunday :- 06:00 : 22:00","https://locations.eatatjacks.com/jacks-99bdf482fdc9","Jack's Family Restaurants","Food Chains","2023-04-19","USA","Open","https://www.google.com/maps/dir/Current+Location/1500+Huntsville+Hwy,+Fayetteville,+TN,+37334,+USA/"
"4423","Jimmy Johns Collierville","35.04586","-89.68878","795 West Poplar Avenue Suite 101, Collierville, TN, 38017","795 West Poplar Avenue Suite 101","Collierville","TN","38017","Shelby","901-716-0040","thr:10:30-21:00|fri:10:30-21:00|sat:10:30-21:00|sun:10:30-21:00|mon:10:30-21:00|tue:10:30-21:00|wed:10:30-21:00","https://locations.jimmyjohns.com/tn/collierville/sandwiches-4423.html","Jimmy Johns","Food Chains","2023-03-28","USA","Open","https://www.google.com/maps/dir/Current+Location/795+West+Poplar+Avenue+Suite+101,+Collierville,+TN,+38017,+USA/"
"708","Red Robin Indian Lake","36.3297977","-86.5930402","302 Indian Lake Blvd, Hendersonville, TN, 37075","302 Indian Lake Blvd","Hendersonville","TN","37075","Sumner","615-822-1975","monday :- 11:00 - 22:00 | tuesday :- 11:00 - 22:00 | wednesday :- 11:00 - 22:00 | thursday :- 11:00 - 22:00 | friday :- 11:00 - 23:00 | saturday :- 11:00 - 23:00 | sunday :- 11:00 - 22:00","https://locations.redrobin.com/tn/hendersonville/708/","Red Robin","Food Chains","2023-05-17","USA","Open","https://www.google.com/maps/dir/Current+Location/302+Indian+Lake+Blvd,+Hendersonville,+TN,+37075,+USA/"
"712","Red Robin Spring Hill","35.7429524","-86.9389623","2032 Crossings Circle, Spring Hill, TN, 37174","2032 Crossings Circle","Spring Hill","TN","37174","Williamson","931-451-8059","monday :- 11:00 - 22:00 | tuesday :- 11:00 - 22:00 | wednesday :- 11:00 - 22:00 | thursday :- 11:00 - 22:00 | friday :- 11:00 - 23:00 | saturday :- 11:00 - 23:00 | sunday :- 11:00 - 22:00","https://locations.redrobin.com/tn/spring-hill/712/","Red Robin","Food Chains","2023-05-17","USA","Open","https://www.google.com/maps/dir/Current+Location/2032+Crossings+Circle,+Spring+Hill,+TN,+37174,+USA/"
"711","Red Robin Turkey Creek","35.9001853","-84.1637455","11433 Parkside Dr, Farragut, TN, 37934","11433 Parkside Dr","Farragut","TN","37934","Knox","865-777-1112","monday :- 11:00 - 22:00 | tuesday :- 11:00 - 22:00 | wednesday :- 11:00 - 22:00 | thursday :- 11:00 - 22:00 | friday :- 11:00 - 23:00 | saturday :- 11:00 - 23:00 | sunday :- 11:00 - 22:00","https://locations.redrobin.com/tn/farragut/711/","Red Robin","Food Chains","2023-05-17","USA","Open","https://www.google.com/maps/dir/Current+Location/11433+Parkside+Dr,+Farragut,+TN,+37934,+USA/"
"707","Red Robin Jackson","35.6693748","-88.8586632","1025 Vann Dr, Jackson, TN, 38305","1025 Vann Dr","Jackson","TN","38305","Madison","731-664-1940","monday :- 11:00 - 22:00 | tuesday :- 11:00 - 22:00 | wednesday :- 11:00 - 22:00 | thursday :- 11:00 - 22:00 | friday :- 11:00 - 23:00 | saturday :- 11:00 - 23:00 | sunday :- 11:00 - 22:00","https://locations.redrobin.com/tn/jackson/707/","Red Robin","Food Chains","2023-05-17","USA","Open","https://www.google.com/maps/dir/Current+Location/1025+Vann+Dr,+Jackson,+TN,+38305,+USA/"
"703","Red Robin Mt Juliet","36.1671242","-86.5112947","401 S Mt Juliet Rd, Mount Juliet, TN, 37122","401 S Mt Juliet Rd","Mount Juliet","TN","37122","Wilson","615-773-4283","monday :- 11:00 - 22:00 | tuesday :- 11:00 - 22:00 | wednesday :- 11:00 - 22:00 | thursday :- 11:00 - 22:00 | friday :- 11:00 - 23:00 | saturday :- 11:00 - 23:00 | sunday :- 11:00 - 22:00","https://locations.redrobin.com/tn/mt-juliet/703/","Red Robin","Food Chains","2023-05-17","USA","Open","https://www.google.com/maps/dir/Current+Location/401+S+Mt+Juliet+Rd,+Mount+Juliet,+TN,+37122,+USA/"
